[INFO] [32.188] - Start new burst interval
[INFO] [32.188] - Volt file: /home/pi/microSWIFT/data/006_Volt_16Nov2020_20:30:00UTC_burst_3.dat
[INFO] [32.217] - num sample: 0, num sample needed: 360
[INFO] [79.158] - num sample: 46, num sample needed: 360
[INFO] [80.175] - num sample: 47, num sample needed: 360
[INFO] [81.191] - num sample: 48, num sample needed: 360
[INFO] [82.205] - num sample: 49, num sample needed: 360
[INFO] [83.215] - num sample: 50, num sample needed: 360
[INFO] [84.229] - num sample: 51, num sample needed: 360
[INFO] [85.241] - num sample: 52, num sample needed: 360
[INFO] [86.251] - num sample: 53, num sample needed: 360
[INFO] [87.263] - num sample: 54, num sample needed: 360
[INFO] [88.294] - num sample: 55, num sample needed: 360
[INFO] [89.318] - num sample: 56, num sample needed: 360
[INFO] [90.391] - num sample: 57, num sample needed: 360
[INFO] [91.401] - num sample: 58, num sample needed: 360
[INFO] [92.413] - num sample: 59, num sample needed: 360
[INFO] [93.424] - num sample: 60, num sample needed: 360
[INFO] [94.441] - num sample: 61, num sample needed: 360
[INFO] [95.451] - num sample: 62, num sample needed: 360
[INFO] [96.472] - num sample: 63, num sample needed: 360
[INFO] [97.491] - num sample: 64, num sample needed: 360
[INFO] [98.503] - num sample: 65, num sample needed: 360
[INFO] [99.520] - num sample: 66, num sample needed: 360
[INFO] [100.532] - num sample: 67, num sample needed: 360
[INFO] [101.543] - num sample: 68, num sample needed: 360
[INFO] [102.562] - num sample: 69, num sample needed: 360
[INFO] [103.573] - num sample: 70, num sample needed: 360
[INFO] [104.595] - num sample: 71, num sample needed: 360
[INFO] [105.614] - num sample: 72, num sample needed: 360
[INFO] [106.623] - num sample: 73, num sample needed: 360
[INFO] [107.640] - num sample: 74, num sample needed: 360
[INFO] [108.655] - num sample: 75, num sample needed: 360
[INFO] [109.678] - num sample: 76, num sample needed: 360
[INFO] [110.691] - num sample: 77, num sample needed: 360
[INFO] [111.706] - num sample: 78, num sample needed: 360
[INFO] [112.718] - num sample: 79, num sample needed: 360
[INFO] [113.737] - num sample: 80, num sample needed: 360
[INFO] [114.755] - num sample: 81, num sample needed: 360
[INFO] [115.764] - num sample: 82, num sample needed: 360
[INFO] [116.778] - num sample: 83, num sample needed: 360
[INFO] [117.789] - num sample: 84, num sample needed: 360
[INFO] [118.822] - num sample: 85, num sample needed: 360
[INFO] [119.832] - num sample: 86, num sample needed: 360
[INFO] [120.842] - num sample: 87, num sample needed: 360
[INFO] [121.863] - num sample: 88, num sample needed: 360
[INFO] [122.875] - num sample: 89, num sample needed: 360
[INFO] [123.909] - num sample: 90, num sample needed: 360
[INFO] [124.922] - num sample: 91, num sample needed: 360
[INFO] [125.935] - num sample: 92, num sample needed: 360
[INFO] [126.946] - num sample: 93, num sample needed: 360
[INFO] [127.958] - num sample: 94, num sample needed: 360
[INFO] [128.975] - num sample: 95, num sample needed: 360
[INFO] [129.988] - num sample: 96, num sample needed: 360
[INFO] [131.000] - num sample: 97, num sample needed: 360
[INFO] [132.011] - num sample: 98, num sample needed: 360
[INFO] [133.020] - num sample: 99, num sample needed: 360
[INFO] [134.030] - num sample: 100, num sample needed: 360
[INFO] [135.059] - num sample: 101, num sample needed: 360
[INFO] [136.076] - num sample: 102, num sample needed: 360
[INFO] [137.095] - num sample: 103, num sample needed: 360
[INFO] [138.129] - num sample: 104, num sample needed: 360
[INFO] [139.143] - num sample: 105, num sample needed: 360
[INFO] [140.166] - num sample: 106, num sample needed: 360
[INFO] [141.180] - num sample: 107, num sample needed: 360
[INFO] [142.206] - num sample: 108, num sample needed: 360
[INFO] [143.236] - num sample: 109, num sample needed: 360
[INFO] [144.255] - num sample: 110, num sample needed: 360
[INFO] [145.285] - num sample: 111, num sample needed: 360
[INFO] [146.307] - num sample: 112, num sample needed: 360
[INFO] [147.327] - num sample: 113, num sample needed: 360
[INFO] [148.339] - num sample: 114, num sample needed: 360
