[INFO] [325.680] - FileName: /home/pi/microSWIFT/data/006_Temp_21Sep2020_12:48:00UTC_burst_12.dat
[INFO] [325.686] - num sample: 0, num sample needed: 2048
[INFO] [355.010] - num sample: 116, num sample needed: 2048
[INFO] [355.262] - num sample: 117, num sample needed: 2048
[INFO] [355.515] - num sample: 118, num sample needed: 2048
[INFO] [355.767] - num sample: 119, num sample needed: 2048
[INFO] [356.020] - num sample: 120, num sample needed: 2048
[INFO] [356.272] - num sample: 121, num sample needed: 2048
[INFO] [356.525] - num sample: 122, num sample needed: 2048
[INFO] [356.777] - num sample: 123, num sample needed: 2048
[INFO] [357.030] - num sample: 124, num sample needed: 2048
[INFO] [357.282] - num sample: 125, num sample needed: 2048
[INFO] [357.535] - num sample: 126, num sample needed: 2048
[INFO] [357.787] - num sample: 127, num sample needed: 2048
[INFO] [358.040] - num sample: 128, num sample needed: 2048
[INFO] [358.292] - num sample: 129, num sample needed: 2048
[INFO] [358.547] - num sample: 130, num sample needed: 2048
[INFO] [358.799] - num sample: 131, num sample needed: 2048
[INFO] [359.051] - num sample: 132, num sample needed: 2048
[INFO] [359.304] - num sample: 133, num sample needed: 2048
[INFO] [359.557] - num sample: 134, num sample needed: 2048
[INFO] [359.809] - num sample: 135, num sample needed: 2048
[INFO] [360.061] - num sample: 136, num sample needed: 2048
[INFO] [360.314] - num sample: 137, num sample needed: 2048
[INFO] [360.566] - num sample: 138, num sample needed: 2048
[INFO] [360.818] - num sample: 139, num sample needed: 2048
[INFO] [361.071] - num sample: 140, num sample needed: 2048
[INFO] [361.323] - num sample: 141, num sample needed: 2048
[INFO] [361.576] - num sample: 142, num sample needed: 2048
[INFO] [361.828] - num sample: 143, num sample needed: 2048
[INFO] [362.080] - num sample: 144, num sample needed: 2048
[INFO] [362.333] - num sample: 145, num sample needed: 2048
[INFO] [362.585] - num sample: 146, num sample needed: 2048
[INFO] [362.838] - num sample: 147, num sample needed: 2048
[INFO] [363.091] - num sample: 148, num sample needed: 2048
[INFO] [363.343] - num sample: 149, num sample needed: 2048
[INFO] [363.601] - num sample: 150, num sample needed: 2048
[INFO] [363.853] - num sample: 151, num sample needed: 2048
[INFO] [364.104] - num sample: 152, num sample needed: 2048
[INFO] [364.357] - num sample: 153, num sample needed: 2048
[INFO] [364.609] - num sample: 154, num sample needed: 2048
